"igpm_2014_2018";"valor_receita_publica";"rank_receita_uf";"indicador_competitividade";"n_votos";"valor_receita_total";"n_vagas_uf";"situacao_eleitoral";"sexo";"cargo";"ano_eleicao";"uf";"rank_votacao_uf"
"1,3121289";"15000";"111";"Não competitivo";"2884";"15000";"25";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2018";"PE";"89"
"1,3121289";"2028933,15";"2";"Competitivo";"113640";"2033433,15";"25";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2018";"PE";"9"
"1,3121289";"946849,27";"10";"Competitivo";"57391";"948849,27";"10";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2018";"PI";"13"
"1,3121289";"105000";"40";"Não competitivo";"2493";"115000";"18";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2018";"MA";"93"
"1,3121289";;"97";"Não competitivo";"2450";"400";"8";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2018";"RN";"61"
"1,3121289";"213509,77";"24";"Não competitivo";"5988";"256899,92";"10";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2018";"PI";"31"
"1,3121289";"16000";"84";"Não competitivo";"2391";"33950";"18";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2018";"MA";"94"
"1,3121289";"1740";"175";"Não competitivo";"306";"2340";"25";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2018";"PE";"230"
"1,3121289";"100000";"45";"Não competitivo";"7220";"100000";"18";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2018";"MA";"58"
"1,3121289";"2605,95";"120";"Não competitivo";"2363";"14321,95";"22";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2018";"CE";"103"
"1,3121289";"20000";"95";"Não competitivo";"638";"20000";"25";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2018";"PE";"169"
"1,3121289";"120000";"27";"Não competitivo";"7450";"126376,5";"8";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2018";"RN";"36"
"1,3121289";"1650000";"3";"Competitivo";"31966";"1650000";"18";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2018";"MA";"28"
"1,3121289";"1510000";"4";"Competitivo";"82791";"1510000";"8";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2018";"RN";"5"
"1,3121289";"411500";"35";"Competitivo";"125025";"475000";"25";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2018";"PE";"5"
"1,3121289";"11550";"61";"Não competitivo";"1857";"11550";"8";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2018";"RN";"64"
"1,3121289";"1800000";"4";"Competitivo";"117943";"1950000";"25";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2018";"PE";"7"
"1,3121289";"398500";"18";"Competitivo";"71840";"454412,12";"10";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2018";"PI";"9"
"1,3121289";"2605,95";"173";"Não competitivo";"678";"3585,95";"22";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2018";"CE";"162"
"1,3121289";"2200";"176";"Não competitivo";"398";"2200";"25";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2018";"PE";"213"
"1,3121289";;"98";"Não competitivo";"979";"340";"8";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2018";"RN";"81"
"1,3121289";"2605,95";"148";"Não competitivo";"1766";"6758,95";"22";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2018";"CE";"115"
"1,3121289";"100000";"41";"Competitivo";"47757";"107800";"18";"ELEITO POR MÉDIA";"MASCULINO";"DEPUTADO FEDERAL";"2018";"MA";"24"
"1,3121289";;"112";"Não competitivo";"155";"2850";"10";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2018";"PI";"118"
"1,3121289";"1400";"181";"Não competitivo";"236";"3284";"22";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2018";"CE";"199"
"1,3121289";"31121";"92";"Não competitivo";"755";"31121";"22";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2018";"CE";"155"
"1,3121289";"1850";"181";"Não competitivo";"83";"1850";"25";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2018";"PE";"303"
"1,3121289";"119321,68";"53";"Não competitivo";"979";"119321,68";"25";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2018";"PE";"148"
